37,msg_partner_078,"{tag:0} looks like it’s having a
lot of fun!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
172,msg_partner_593,{tag:0}’s face shows a drop of sweat...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
173,msg_partner_594,{tag:0} looks refreshed!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
174,msg_partner_595,{tag:0} is trembling!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
175,msg_partner_596,{tag:0} let out a fighting cry!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
176,msg_partner_597,{tag:0} suddenly cried out!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
177,msg_partner_598,{tag:0} looks very interested!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
178,msg_partner_599,{tag:0} is looking around restlessly.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
38,msg_partner_086,{tag:0} is angry about something!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
179,msg_partner_600,"{tag:0} is looking around and
searching for something.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
39,msg_partner_088,{tag:0} looks like it’s having fun!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
40,msg_partner_089,{tag:0} looks like it’s really happy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
41,msg_partner_090,{tag:0} looked your way happily.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
42,msg_partner_091,{tag:0} is taking it easy.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
180,msg_partner_601,{tag:0} looks surprised by something.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
181,msg_partner_602,{tag:0} is making a chittering sound!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
182,msg_partner_603,"{tag:0} turned its head and let
out a fighting yell!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
43,msg_partner_095,{tag:0} is unsteady!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
44,msg_partner_096,{tag:0} is trembling...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
183,msg_partner_604,"{tag:0} is trying very hard to keep up
with you.",0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
45,msg_partner_098,{tag:0} breathed out a bit of fire!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
46,msg_partner_099,"{tag:0} breathed a flame with
a strong spirit!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
184,msg_partner_605,{tag:0} rolled around in circles!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
185,msg_partner_606,{tag:0} is standing guard!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
47,msg_partner_102,{tag:0} still has some energy to spare!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
186,msg_partner_607,"{tag:0} is poking at the ground,
seemingly searching for something.",0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
187,msg_partner_608,"{tag:0} has turned to face you and is
staring intently.",0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
48,msg_partner_105,{tag:0} spat out some water!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
49,msg_partner_106,{tag:0} closed its eyes and is being quiet...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
188,msg_partner_609,{tag:0} looked at you and nodded.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
50,msg_partner_108,{tag:0}’s burn looks like it hurts!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
189,msg_partner_612,"{tag:0} is poking steadily at
the ground.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
190,msg_partner_613,{tag:0} is looking down.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
51,msg_partner_111,{tag:0} is gracefully flying in the sky!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
52,msg_partner_112,{tag:0} is relaxing comfortably.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
191,msg_partner_614,{tag:0} is poking at the ground.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
53,msg_partner_114,"{tag:0} still has an ample
amount of energy!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
192,msg_partner_615,"{tag:0} seems to be doing
warm-up exercises...",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
54,msg_partner_116,{tag:0} vigorously breathed a flame!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
55,msg_partner_117,"{tag:0} looks like it could faint at
any moment!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
56,msg_partner_118,{tag:0} is happily singing a song!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
57,msg_partner_119,"{tag:0} is blushing happily for
some reason!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
58,msg_partner_120,{tag:0} looks very sleepy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
193,msg_partner_616,{tag:0} is moving along cautiously!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
59,msg_partner_122,{tag:0} is staring at your face.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
194,msg_partner_617,{tag:0} seems to be very happy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
195,msg_partner_618,{tag:0} seems a bit nervous.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
196,msg_partner_619,{tag:0} appears to be a little excited!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
197,msg_partner_620,"{tag:0} fell down and got a
little frustrated!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
198,msg_partner_621,{tag:0} is growling softly...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
199,msg_partner_622,{tag:0} is showing off how strong it is!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
200,msg_partner_623,{tag:0} is making an unhappy face...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
201,msg_partner_624,{tag:0} appears to be a little nervous...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
202,msg_partner_625,"{tag:0} looked off into the distance
and roared!",0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
203,msg_partner_626,{tag:0} seems very happy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
204,msg_partner_627,{tag:0} seems pretty happy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
60,msg_partner_134,"{tag:0} is staring into the
far-off distance.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
61,msg_partner_135,{tag:0} is trembling from the poison.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
62,msg_partner_136,{tag:0} seems very pleased!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
63,msg_partner_137,{tag:0} is still managing to follow you.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
64,msg_partner_138,"{tag:0} seems to be barely
fighting off sleep.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
65,msg_partner_139,{tag:0} is sleepily nodding off...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
205,msg_partner_628,{tag:0} seems nervous for some reason!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
66,msg_partner_141,{tag:0} is moving a leaf up and down.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
67,msg_partner_142,{tag:0} is playing with a leaf.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
68,msg_partner_143,{tag:0} puffed out a flame.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
69,msg_partner_144,{tag:0} blew out a flame.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
70,msg_partner_145,{tag:0} blasted out a flame!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
206,msg_partner_629,{tag:0} seems a little shy.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
207,msg_partner_630,"{tag:0} wants to move faster
and is tugging at you!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
208,msg_partner_631,"{tag:0} hid behind you out of
embarrassment, it seems!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
209,msg_partner_632,"{tag:0} is cautiously listening
to the surrounding sounds!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
210,msg_partner_633,{tag:0} is looking around restlessly.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
211,msg_partner_634,"{tag:0} is looking
around absentmindedly.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
212,msg_partner_635,{tag:0}’s eyes looked sharp!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
213,msg_partner_636,{tag:0} appears to be very eager!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
71,msg_partner_154,{tag:0} is glaring at you.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
214,msg_partner_637,{tag:0} looks as eager as can be!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
215,msg_partner_638,"{tag:0} slowly turned to look
at your face.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
72,msg_partner_157,{tag:0} won’t look you in the eye.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
216,msg_partner_639,{tag:0} yawned loudly.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
217,msg_partner_640,{tag:0} is keeping close to you.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
218,msg_partner_641,{tag:0} suddenly howled!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
219,msg_partner_642,"{tag:0} was surprised that you
suddenly spoke to it!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
220,msg_partner_643,"{tag:0} stretched out its body
and is relaxing.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
221,msg_partner_644,{tag:0} is feeling good and sleepy.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
222,msg_partner_645,"{tag:0} is looking around
restlessly for something.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
73,msg_partner_165,{tag:0} is displeased and got angry!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
223,msg_partner_646,{tag:0} is drooling a little...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
224,msg_partner_647,{tag:0} nearly fell down!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
225,msg_partner_648,{tag:0} is trying to push you!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
226,msg_partner_649,{tag:0} stretched out and relaxed!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
227,msg_partner_650,{tag:0} seems very happy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
228,msg_partner_651,{tag:0} suddenly howled!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
74,msg_partner_172,{tag:0} looks very sleepy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
229,msg_partner_652,{tag:0} looks excited!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
230,msg_partner_653,{tag:0} is staring intently at nothing...,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
231,msg_partner_654,{tag:0} seems somehow unhappy.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
232,msg_partner_655,{tag:0} seems very happy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
75,msg_partner_177,{tag:0} let out a loud roar!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
233,msg_partner_656,"{tag:0} seems so happy that
it’s dancing.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
234,msg_partner_657,{tag:0} is trembling with eagerness!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
76,msg_partner_192,{tag:0} is angry about something!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
77,msg_partner_196,"{tag:0} appears embarrassed for
some reason.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
78,msg_partner_197,{tag:0} is humming some kind of tune!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
79,msg_partner_199,"{tag:0} is making an angry
face and growling.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
80,msg_partner_201,"{tag:0} was startled and
looked your way!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
81,msg_partner_203,{tag:0} shook its body!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
82,msg_partner_204,{tag:0}’s body is trembling!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
83,msg_partner_205,"{tag:0} turned away, making a
discontented face...",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
84,msg_partner_208,{tag:0} is hurriedly looking all around.,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
85,msg_partner_217,"Oh! {tag:0} suddenly acted playfully
with you!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
86,msg_partner_221,Oh! {tag:0} suddenly howled!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
87,msg_partner_222,"{tag:0} seems to have zapped itself
a little!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
88,msg_partner_223,"{tag:0} took the opportunity
to show off its strength!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
89,msg_partner_225,"{tag:0} is excited about something and
is breathing heavily!",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
90,msg_partner_226,"{tag:0} is swaying and seems
to be having fun.",0,-1,54,1080,1,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
91,msg_partner_228,{tag:0} is jumping for joy!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
92,msg_partner_231,"What?
{tag:0}{pageend: is evolving?!}
Nope!",0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
93,msg_partner_232,"{tag:0} extended a vine and wrapped
it around you!
Seems like it wants to hug you!",0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
94,msg_partner_233,{tag:0} is very relaxed!,0,-1,54,1080,0,"-1
0
0
-1
0",1,1,2,0,0,0,,0
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
0,,,0,0,0,0,0,
